delta_B,1_A_1_0,1_A_1_1,1_E_0,1_E_1,1_T_1,1_T_2_0,1_T_2_1,3_A_2,3_T_1_0,3_T_1_1,3_T_2
29.052308122075566,33.614100036164025,94.11571598067717,15.553808314202673,73.0771704933362,47.81548940376944,15.341740465245408,44.23693022021789,56.02826264212407,0.0,39.89960091802145,26.975954520048504
29.09886630816864,33.619798628685324,94.20098063919956,15.55307013192454,73.16887192665803,47.86097102929128,15.34134188651753,44.281733863896385,56.12030245373899,0.0,39.94400598297206,27.021436145570345
29.145424494261707,33.625480383337376,94.28626703338237,15.552333310515133,73.2605768969023,47.90645510370871,15.3409436103816,44.326542102774106,56.21234471424949,0.0,39.98841594571384,27.066920219987775
29.191982680354776,33.631145367800215,94.37157507924563,15.551597847044777,73.35228539069874,47.95194161887176,15.340545638714266,44.37135491867447,56.304389415505604,0.0,40.03283078994688,27.112406735150824
29.238540866447845,33.63679364942848,94.45690469320526,15.550863738585862,73.44399739474557,47.99743056666571,15.340147973366014,44.416172293517576,56.39643654939263,0.0,40.07725049944173,27.157895682944783
29.285099052540914,33.64242529525299,94.54225579207113,15.55013098221282,73.53571289580896,48.04292193901089,15.339750616161385,44.46099420931947,56.48848610783087,0.0,40.121675058039,27.20338705528996
29.331657238633984,33.64804037198253,94.62762829304475,15.549399575002274,73.62743188072267,48.08841572786247,15.339353568899327,44.50582064819163,56.580538082775526,0.0,40.16610444964909,27.248880844141535
29.378215424727053,33.65363894600549,94.71302211371749,15.548669514033083,73.71915433638758,48.13391192521033,15.338956833353407,44.550651592340195,56.67259246621645,0.0,40.21053865825174,27.294377041489394
29.42477361082012,33.65922108339154,94.7984371720684,15.547940796386408,73.81088024977123,48.179410523078815,15.338560411272075,44.59548702406543,56.76464925017801,0.0,40.25497766789566,27.339875639357885
29.471331796913194,33.66478684989334,94.8838733864623,15.54721341914584,73.90260960790746,48.224911513526656,15.33816430437902,44.64032692576109,56.85670842671892,0.0,40.29942146269825,27.385376629805723
29.517889983006263,33.67033631094811,94.96933067564748,15.546487379397378,73.99434239789589,48.270414888646634,15.337768514373295,44.68517127991372,56.94876998793197,0.0,40.34387002684515,27.430880004925704
29.564448169099332,33.675869531679346,95.05480895875412,15.54576267422959,74.08607860690155,48.31592064056557,15.337373042929691,44.73002006910211,57.04083392594397,0.0,40.38832334458994,27.476385756844643
